10201,9,　　(旧 306 粕川村)
10202,2,高崎市
10202,9,　　(旧 202 高崎市)
10202,9,　　(旧 321 榛名町)
10202,9,　　(旧 322 倉渕村)
10202,9,　　(旧 323 箕郷町)
10202,9,　　(旧 324 群馬町)
10202,9,　　(旧 361 新町)
10202,9,　　(旧 363 吉井町)
10203,2,桐生市
10203,9,　　(旧 203 桐生市)
10203,9,　　(旧 307 新里村)
10203,9,　　(旧 308 黒保根村)
10204,2,伊勢崎市
10204,9,　　(旧 204 伊勢崎市)
10204,9,　　(旧 461 赤堀町)
10204,9,　　(旧 462 東村)
10204,9,　　(旧 463 境町)
10205,2,太田市
10205,9,　　(旧 205 太田市)
10205,9,　　(旧 481 尾島町)
10205,9,　　(旧 482 新田町)
10205,9,　　(旧 483 藪塚本町)
10206,2,沼田市
10206,9,　　(旧 206 沼田市)
10206,9,　　(旧 441 白沢村)
10206,9,　　(旧 442 利根村)
10207,2,館林市
10208,2,渋川市
10208,9,　　(旧 208 渋川市)
10208,9,　　(旧 301 北橘村)
10208,9,　　(旧 302 赤城村)
10208,9,　　(旧 341 子持村)
10208,9,　　(旧 342 小野上村)
10208,9,　　(旧 343 伊香保町)
10209,2,藤岡市
10209,9,　　(旧 209 藤岡市)
10209,9,　　(旧 362 鬼石町)
10210,2,富岡市
10210,9,　　(旧 210 富岡市)
10210,9,　　(旧 381 妙義町)
10211,2,安中市
10211,9,　　(旧 211 安中市)
10211,9,　　(旧 401 松井田町)
10212,2,みどり市
10212,9,　　(旧 309 東村)
10212,9,　　(旧 484 笠懸町)
10212,9,　　(旧 501 大間々町)
10340,c,北群馬郡
10344,3,榛東村
10345,3,吉岡町
10360,c,多野郡
10366,3,上野村
10367,3,神流町
10367,9,　　(旧 364 万場町)
10367,9,　　(旧 365 中里村)
10380,c,甘楽郡
10382,3,下仁田町
10383,3,南牧村
10384,3,甘楽町
10420,c,吾妻郡
10421,3,中之条町
10421,9,　　(旧 421 中之条町)
10421,9,　　(旧 427 六合村)
10424,3,長野原町
10425,3,嬬恋村
10426,3,草津町
10428,3,高山村
10429,3,東吾妻町
10429,9,　　(旧 422 東村)
10429,9,　　(旧 423 吾妻町)
10440,c,利根郡
10443,3,片品村
10444,3,川場村
10448,3,昭和村
10449,3,みなかみ町
10449,9,　　(旧 445 月夜野町)
10449,9,　　(旧 446 水上町)
10449,9,　　(旧 447 新治村)
10460,c,佐波郡
10464,3,玉村町
10520,c,邑楽郡
10521,3,板倉町
10522,3,明和町
10523,3,千代田町
10524,3,大泉町
10525,3,邑楽町
11000,a,埼玉県
11001,b,市部
11002,b,郡部
11100,1,さいたま市
11100,9,　　(旧 204 浦和市)
11100,9,　　(旧 205 大宮市)
11100,9,　　(旧 213 岩槻市)
11100,9,　　(旧 220 与野市)
11101,0,さいたま市 西区
11102,0,さいたま市 北区
11103,0,さいたま市 大宮区
11104,0,さいたま市 見沼区
11105,0,さいたま市 中央区
11106,0,さいたま市 桜区
11107,0,さいたま市 浦和区
11108,0,さいたま市 南区
11109,0,さいたま市 緑区
11110,0,さいたま市 岩槻区
11201,2,川越市
11202,2,熊谷市
11202,9,　　(旧 202 熊谷市)
11202,9,　　(旧 401 大里村)
11202,9,　　(旧 402 江南町)
11202,9,　　(旧 403 妻沼町)
11203,2,川口市
11203,9,　　(旧 203 川口市)
11203,9,　　(旧 226 鳩ヶ谷市)
11206,2,行田市
11206,9,　　(旧 206 行田市)
11206,9,　　(旧 422 南河原村)
11207,2,秩父市
11207,9,　　(旧 207 秩父市)
11207,9,　　(旧 364 吉田町)
11207,9,　　(旧 367 大滝村)
11207,9,　　(旧 368 荒川村)
11208,2,所沢市
11209,2,飯能市
11209,9,　　(旧 209 飯能市)
11209,9,　　(旧 330 名栗村)
11210,2,加須市
11210,9,　　(旧 210 加須市)
11210,9,　　(旧 421 騎西町)
11210,9,　　(旧 424 北川辺町)
11210,9,　　(旧 425 大利根町)
11211,2,本庄市
11211,9,　　(旧 211 本庄市)
11211,9,　　(旧 382 児玉町)
11212,2,東松山市
11214,2,春日部市
11214,9,　　(旧 214 春日部市)
11214,9,　　(旧 468 庄和町)
11215,2,狭山市
11216,2,羽生市
11217,2,鴻巣市
11217,9,　　(旧 217 鴻巣市)
11217,9,　　(旧 304 吹上町)
11217,9,　　(旧 423 川里村)
11218,2,深谷市
11218,9,　　(旧 218 深谷市)
11218,9,　　(旧 405 岡部町)
11218,9,　　(旧 406 川本町)
11218,9,　　(旧 407 花園町)
11219,2,上尾市
11221,2,草加市
11222,2,越谷市
11223,2,蕨市
11224,2,戸田市
11225,2,入間市
11227,2,朝霞市
11228,2,志木市
11229,2,和光市
11230,2,新座市
11231,2,桶川市
11232,2,久喜市
11232,9,　　(旧 232 久喜市)
11232,9,　　(旧 446 菖蒲町)
11232,9,　　(旧 461 栗橋町)
11232,9,　　(旧 462 鷲宮町)
11233,2,北本市
11234,2,八潮市
11235,2,富士見市
11237,2,三郷市
11238,2,蓮田市
11239,2,坂戸市
11240,2,幸手市
11241,2,鶴ヶ島市
11242,2,日高市
11243,2,吉川市
11245,2,ふじみ野市
11245,9,　　(旧 236 上福岡市)
11245,9,　　(旧 322 大井町)
11246,2,白岡市
11246,9,　　(旧 445 白岡町)
11300,c,北足立郡
11301,3,伊奈町
11320,c,入間郡
11324,3,三芳町
11326,3,毛呂山町
11327,3,越生町
11340,c,比企郡
11341,3,滑川町
11342,3,嵐山町
11343,3,小川町
11346,3,川島町
11347,3,吉見町
11348,3,鳩山町
11349,3,ときがわ町
11349,9,　　(旧 344 都幾川村)
11349,9,　　(旧 345 玉川村)
11360,c,秩父郡
11361,3,横瀬町
11362,3,皆野町
11363,3,長瀞町
11365,3,小鹿野町
11365,9,　　(旧 365 小鹿野町)
11365,9,　　(旧 366 両神村)
11369,3,東秩父村
11380,c,児玉郡
11381,3,美里町
11383,3,神川町
11383,9,　　(旧 383 神川町)
11383,9,　　(旧 384 神泉村)
11385,3,上里町
11400,c,大里郡
11408,3,寄居町
11440,c,南埼玉郡
11442,3,宮代町
11460,c,北葛飾郡
11464,3,杉戸町
11465,3,松伏町
12000,a,千葉県
12001,b,市部
12002,b,郡部
12100,1,千葉市
12101,0,千葉市 中央区
12102,0,千葉市 花見川区
12103,0,千葉市 稲毛区
12104,0,千葉市 若葉区
12105,0,千葉市 緑区
12106,0,千葉市 美浜区
12202,2,銚子市
12203,2,市川市
12204,2,船橋市
12205,2,館山市
12206,2,木更津市
12207,2,松戸市
12208,2,野田市
12208,9,　　(旧 208 野田市)
12208,9,　　(旧 303 関宿町)
12210,2,茂原市
12211,2,成田市
12211,9,　　(旧 211 成田市)
12211,9,　　(旧 341 下総町)
12211,9,　　(旧 343 大栄町)
12212,2,佐倉市
12213,2,東金市
12215,2,旭市
12215,9,　　(旧 215 旭市)
12215,9,　　(旧 348 干潟町)
12215,9,　　(旧 361 海上町)
12215,9,　　(旧 362 飯岡町)
12216,2,習志野市
12217,2,柏市
12217,9,　　(旧 217 柏市)
12217,9,　　(旧 305 沼南町)
12218,2,勝浦市
12219,2,市原市
12220,2,流山市
12221,2,八千代市
12222,2,我孫子市
12223,2,鴨川市
12223,9,　　(旧 223 鴨川市)
12223,9,　　(旧 472 天津小湊町)
12224,2,鎌ケ谷市
12225,2,君津市
12226,2,富津市
12227,2,浦安市
12228,2,四街道市
12229,2,袖ケ浦市
12230,2,八街市
12231,2,印西市
12231,9,　　(旧 231 印西市)
12231,9,　　(旧 325 印旛村)
12231,9,　　(旧 328 本埜村)
12232,2,白井市
12232,9,　　(旧 326 白井町)
12233,2,富里市
12233,9,　　(旧 324 富里町)
12234,2,南房総市
12234,9,　　(旧 461 富浦町)
12234,9,　　(旧 462 富山町)
12234,9,　　(旧 464 三芳村)
12234,9,　　(旧 465 白浜町)
12234,9,　　(旧 466 千倉町)
12234,9,　　(旧 467 丸山町)
12234,9,　　(旧 468 和田町)
12235,2,匝瑳市
12235,9,　　(旧 214 八日市場市)
12235,9,　　(旧 382 野栄町)
12236,2,香取市
12236,9,　　(旧 209 佐原市)
12236,9,　　(旧 344 小見川町)
12236,9,　　(旧 345 山田町)
12236,9,　　(旧 346 栗源町)
12237,2,山武市
12237,9,　　(旧 404 成東町)
12237,9,　　(旧 405 山武町)
12237,9,　　(旧 406 蓮沼村)
12237,9,　　(旧 407 松尾町)
12238,2,いすみ市
12238,9,　　(旧 442 夷隅町)
12238,9,　　(旧 444 大原町)
12238,9,　　(旧 445 岬町)
12239,2,大網白里市
12239,9,　　(旧 402 大網白里町)
12320,c,印旛郡
12322,3,酒々井町
12329,3,栄町
12340,c,香取郡
12342,3,神崎町
12347,3,多古町
12349,3,東庄町
12400,c,山武郡
12403,3,九十九里町
12409,3,芝山町
12410,3,横芝光町
12410,9,　　(旧 381 光町)
12410,9,　　(旧 408 横芝町)
12420,c,長生郡
12421,3,一宮町
12422,3,睦沢町
12423,3,長生村
12424,3,白子町
12426,3,長柄町
12427,3,長南町
12440,c,夷隅郡
12441,3,大多喜町
12443,3,御宿町
12460,c,安房郡
12463,3,鋸南町
13000,a,東京都
13001,b,市部
13002,b,郡部
13100,1,特別区部
13101,0,千代田区
13102,0,中央区
13103,0,港区
13104,0,新宿区
13105,0,文京区
13106,0,台東区
13107,0,墨田区
13108,0,江東区
13109,0,品川区
13110,0,目黒区
13111,0,大田区
13112,0,世田谷区
13113,0,渋谷区
13114,0,中野区
13115,0,杉並区
13116,0,豊島区
13117,0,北区
13118,0,荒川区
13119,0,板橋区
13120,0,練馬区
13121,0,足立区
13122,0,葛飾区
13123,0,江戸川区
13201,2,八王子市
13202,2,立川市
13203,2,武蔵野市
13204,2,三鷹市
13205,2,青梅市
13206,2,府中市
13207,2,昭島市
13208,2,調布市
13209,2,町田市
13210,2,小金井市
13211,2,小平市
13212,2,日野市
13213,2,東村山市
13214,2,国分寺市
13215,2,国立市
13218,2,福生市
13219,2,狛江市
13220,2,東大和市
13221,2,清瀬市
13222,2,東久留米市
13223,2,武蔵村山市
13224,2,多摩市
13225,2,稲城市
13227,2,羽村市
13228,2,あきる野市
13229,2,西東京市
13229,9,　　(旧 216 田無市)
13229,9,　　(旧 217 保谷市)
13300,c,西多摩郡
13303,3,瑞穂町
13305,3,日の出町
13307,3,檜原村
13308,3,奥多摩町
13360,c,大島支庁
13361,3,大島町
13362,3,利島村
13363,3,新島村
13364,3,神津島村
13380,c,三宅支庁
13381,3,三宅村
13382,3,御蔵島村
13400,c,八丈支庁
13401,3,八丈町
13402,3,青ヶ島村
13420,c,小笠原支庁
13421,3,小笠原村
14000,a,神奈川県
14001,b,市部
14002,b,郡部
14100,1,横浜市
14101,0,横浜市 鶴見区
14102,0,横浜市 神奈川区
14103,0,横浜市 西区
14104,0,横浜市 中区
14105,0,横浜市 南区
14106,0,横浜市 保土ケ谷区
14107,0,横浜市 磯子区
14108,0,横浜市 金沢区
14109,0,横浜市 港北区
14110,0,横浜市 戸塚区
14111,0,横浜市 港南区
14112,0,横浜市 旭区
14113,0,横浜市 緑区
14114,0,横浜市 瀬谷区
14115,0,横浜市 栄区
14116,0,横浜市 泉区
14117,0,横浜市 青葉区
14118,0,横浜市 都筑区
14130,1,川崎市
14131,0,川崎市 川崎区
14132,0,川崎市 幸区
14133,0,川崎市 中原区
14134,0,川崎市 高津区
14135,0,川崎市 多摩区
14136,0,川崎市 宮前区
14137,0,川崎市 麻生区
14150,1,相模原市
14150,9,　　(旧 209 相模原市)
14150,9,　　(旧 421 城山町)
14150,9,　　(旧 422 津久井町)
14150,9,　　(旧 423 相模湖町)
14150,9,　　(旧 424 藤野町)
14151,0,相模原市 緑区
14152,0,相模原市 中央区
14153,0,相模原市 南区
14201,2,横須賀市
14203,2,平塚市
14204,2,鎌倉市
14205,2,藤沢市
14206,2,小田原市
14207,2,茅ヶ崎市
14208,2,逗子市
14210,2,三浦市
14211,2,秦野市
14212,2,厚木市
14213,2,大和市
14214,2,伊勢原市
14215,2,海老名市
14216,2,座間市
14217,2,南足柄市
14218,2,綾瀬市
14300,c,三浦郡
14301,3,葉山町
14320,c,高座郡
14321,3,寒川町
14340,c,中郡
14341,3,大磯町
14342,3,二宮町
14360,c,足柄上郡
14361,3,中井町
14362,3,大井町
14363,3,松田町
14364,3,山北町
14366,3,開成町
14380,c,足柄下郡
14382,3,箱根町
14383,3,真鶴町
14384,3,湯河原町
14400,c,愛甲郡
14401,3,愛川町
14402,3,清川村
15000,a,新潟県
15001,b,市部
15002,b,郡部
15100,1,新潟市
15100,9,　　(旧 201 新潟市)
15100,9,　　(旧 207 新津市)
15100,9,　　(旧 220 白根市)
15100,9,　　(旧 221 豊栄市)
15100,9,　　(旧 321 小須戸町)
15100,9,　　(旧 323 横越町)
15100,9,　　(旧 324 亀田町)
15100,9,　　(旧 341 岩室村)
15100,9,　　(旧 345 巻町)
15100,9,　　(旧 346 西川町)
15100,9,　　(旧 347 黒埼町)
15100,9,　　(旧 348 味方村)
15100,9,　　(旧 349 潟東村)
15100,9,　　(旧 350 月潟村)
15100,9,　　(旧 351 中之口村)
15101,0,新潟市 北区
15102,0,新潟市 東区
15103,0,新潟市 中央区
15104,0,新潟市 江南区
15105,0,新潟市 秋葉区
15106,0,新潟市 南区
15107,0,新潟市 西区
15108,0,新潟市 西蒲区
15202,2,長岡市
15202,9,　　(旧 202 長岡市)
15202,9,　　(旧 215 栃尾市)
15202,9,　　(旧 364 中之島町)
15202,9,　　(旧 401 越路町)
15202,9,　　(旧 402 三島町)
15202,9,　　(旧 403 与板町)
15202,9,　　(旧 404 和島村)
15202,9,　　(旧 406 寺泊町)
15202,9,　　(旧 421 山古志村)
15202,9,　　(旧 441 川口町)
15202,9,　　(旧 502 小国町)
15204,2,三条市
15204,9,　　(旧 204 三条市)
15204,9,　　(旧 362 下田村)
15204,9,　　(旧 363 栄町)
15205,2,柏崎市
15205,9,　　(旧 205 柏崎市)
15205,9,　　(旧 501 高柳町)
15205,9,　　(旧 505 西山町)
15206,2,新発田市
15206,9,　　(旧 206 新発田市)
15206,9,　　(旧 306 豊浦町)
15206,9,　　(旧 308 加治川村)
15206,9,　　(旧 309 紫雲寺町)
15208,2,小千谷市
15209,2,加茂市
15210,2,十日町市
15210,9,　　(旧 210 十日町市)
15210,9,　　(旧 481 川西町)
15210,9,　　(旧 483 中里村)
15210,9,　　(旧 523 松代町)
15210,9,　　(旧 524 松之山町)
15211,2,見附市
15212,2,村上市
15212,9,　　(旧 212 村上市)
15212,9,　　(旧 582 荒川町)
15212,9,　　(旧 583 神林村)
15212,9,　　(旧 584 朝日村)
15212,9,　　(旧 585 山北町)
15213,2,燕市
15213,9,　　(旧 213 燕市)
15213,9,　　(旧 343 分水町)
15213,9,　　(旧 344 吉田町)
15216,2,糸魚川市
15216,9,　　(旧 216 糸魚川市)
15216,9,　　(旧 562 能生町)
15216,9,　　(旧 563 青海町)
15217,2,妙高市
15217,9,　　(旧 217 新井市)
15217,9,　　(旧 545 妙高高原町)
15217,9,　　(旧 547 妙高村)
15218,2,五泉市
15218,9,　　(旧 218 五泉市)
15218,9,　　(旧 322 村松町)
15222,2,上越市
15222,9,　　(旧 222 上越市)
15222,9,　　(旧 521 安塚町)
15222,9,　　(旧 522 浦川原村)
15222,9,　　(旧 525 大島村)
15222,9,　　(旧 526 牧村)
15222,9,　　(旧 541 柿崎町)
15222,9,　　(旧 542 大潟町)
15222,9,　　(旧 543 頸城村)
15222,9,　　(旧 544 吉川町)
15222,9,　　(旧 546 中郷村)
15222,9,　　(旧 548 板倉町)
15222,9,　　(旧 549 清里村)
15222,9,　　(旧 550 三和村)
15222,9,　　(旧 561 名立町)
15223,2,阿賀野市
15223,9,　　(旧 301 安田町)
15223,9,　　(旧 302 京ケ瀬村)
15223,9,　　(旧 303 水原町)
15223,9,　　(旧 304 笹神村)
15224,2,佐渡市
15224,9,　　(旧 219 両津市)
15224,9,　　(旧 601 相川町)
15224,9,　　(旧 602 佐和田町)
15224,9,　　(旧 603 金井町)
15224,9,　　(旧 604 新穂村)
15224,9,　　(旧 605 畑野町)
15224,9,　　(旧 606 真野町)
15224,9,　　(旧 607 小木町)
15224,9,　　(旧 608 羽茂町)
15224,9,　　(旧 609 赤泊村)
15225,2,魚沼市
15225,9,　　(旧 442 堀之内町)
15225,9,　　(旧 443 小出町)
15225,9,　　(旧 444 湯之谷村)
15225,9,　　(旧 445 広神村)
15225,9,　　(旧 446 守門村)
15225,9,　　(旧 447 入広瀬村)
15226,2,南魚沼市
15226,9,　　(旧 462 塩沢町)
15226,9,　　(旧 463 六日町)
15226,9,　　(旧 464 大和町)
15227,2,胎内市
15227,9,　　(旧 310 中条町)
15227,9,　　(旧 311 黒川村)
15300,c,北蒲原郡
15307,3,聖籠町
15340,c,西蒲原郡
15342,3,弥彦村
15360,c,南蒲原郡
15361,3,田上町
15380,c,東蒲原郡
15385,3,阿賀町
15385,9,　　(旧 381 津川町)
15385,9,　　(旧 382 鹿瀬町)
15385,9,　　(旧 383 上川村)
15385,9,　　(旧 384 三川村)
15400,c,三島郡
15405,3,出雲崎町
15460,c,南魚沼郡
15461,3,湯沢町
15480,c,中魚沼郡
15482,3,津南町
15500,c,刈羽郡
15504,3,刈羽村
15580,c,岩船郡
15581,3,関川村
15586,3,粟島浦村
16000,a,富山県
16001,b,市部
16002,b,郡部
16201,2,富山市
16201,9,　　(旧 201 富山市)
16201,9,　　(旧 301 大沢野町)
16201,9,　　(旧 302 大山町)
16201,9,　　(旧 361 八尾町)
16201,9,　　(旧 362 婦中町)
16201,9,　　(旧 363 山田村)
16201,9,　　(旧 364 細入村)
16202,2,高岡市
16202,9,　　(旧 202 高岡市)
16202,9,　　(旧 422 福岡町)
16204,2,魚津市
16205,2,氷見市
16206,2,滑川市
16207,2,黒部市
16207,9,　　(旧 207 黒部市)
16207,9,　　(旧 341 宇奈月町)
16208,2,砺波市
16208,9,　　(旧 208 砺波市)
16208,9,　　(旧 405 庄川町)
16209,2,小矢部市
16210,2,南砺市
16210,9,　　(旧 401 城端町)
16210,9,　　(旧 402 平村)
16210,9,　　(旧 403 上平村)
16210,9,　　(旧 404 利賀村)
16210,9,　　(旧 406 井波町)
16210,9,　　(旧 407 井口村)
16210,9,　　(旧 408 福野町)
16210,9,　　(旧 421 福光町)
16211,2,射水市
16211,9,　　(旧 203 新湊市)
16211,9,　　(旧 381 小杉町)
16211,9,　　(旧 382 大門町)
16211,9,　　(旧 383 下村)
16211,9,　　(旧 384 大島町)
16320,c,中新川郡
16321,3,舟橋村
16322,3,上市町
16323,3,立山町
16340,c,下新川郡
16342,3,入善町
16343,3,朝日町
17000,a,石川県
17001,b,市部
17002,b,郡部
17201,2,金沢市
17202,2,七尾市
17202,9,　　(旧 202 七尾市)
17202,9,　　(旧 401 田鶴浜町)
17202,9,　　(旧 403 中島町)
17202,9,　　(旧 405 能登島町)
17203,2,小松市
17204,2,輪島市
17204,9,　　(旧 204 輪島市)
17204,9,　　(旧 422 門前町)
17205,2,珠洲市
17206,2,加賀市
17206,9,　　(旧 206 加賀市)
17206,9,　　(旧 301 山中町)
17207,2,羽咋市
17209,2,かほく市
17209,9,　　(旧 362 高松町)
17209,9,　　(旧 363 七塚町)
17209,9,　　(旧 364 宇ノ気町)
17210,2,白山市
17210,9,　　(旧 208 松任市)
17210,9,　　(旧 342 美川町)
17210,9,　　(旧 343 鶴来町)
17210,9,　　(旧 345 河内村)
17210,9,　　(旧 346 吉野谷村)
17210,9,　　(旧 347 鳥越村)
17210,9,　　(旧 348 尾口村)
17210,9,　　(旧 349 白峰村)
17211,2,能美市
17211,9,　　(旧 321 根上町)
17211,9,　　(旧 322 寺井町)
17211,9,　　(旧 323 辰口町)
17212,2,野々市市
17212,9,　　(旧 344 野々市町)
17320,c,能美郡
17324,3,川北町
17360,c,河北郡
17361,3,津幡町
17365,3,内灘町
17380,c,羽咋郡
17384,3,志賀町
17384,9,　　(旧 382 富来町)
17384,9,　　(旧 384 志賀町)
17386,3,宝達志水町
17386,9,　　(旧 383 志雄町)
17386,9,　　(旧 385 押水町)
17400,c,鹿島郡
17407,3,中能登町
17407,9,　　(旧 402 鳥屋町)
17407,9,　　(旧 404 鹿島町)
17407,9,　　(旧 406 鹿西町)
17460,c,鳳珠郡
17461,3,穴水町
17461,9,　　(旧 421 穴水町)
17463,3,能登町
17463,9,　　(旧 423 能都町)
17463,9,　　(旧 424 柳田村)
17463,9,　　(旧 441 内浦町)
18000,a,福井県
18001,b,市部
18002,b,郡部
18201,2,福井市
18201,9,　　(旧 201 福井市)
18201,9,　　(旧 302 美山町)
18201,9,　　(旧 424 越廼村)
18201,9,　　(旧 426 清水町)
18202,2,敦賀市
18204,2,小浜市
18205,2,大野市
18205,9,　　(旧 205 大野市)
18205,9,　　(旧 342 和泉村)
18206,2,勝山市
18207,2,鯖江市
18208,2,あわら市
18208,9,　　(旧 362 芦原町)
18208,9,　　(旧 363 金津町)
18209,2,越前市
18209,9,　　(旧 203 武生市)
18209,9,　　(旧 381 今立町)
18210,2,坂井市
18210,9,　　(旧 361 三国町)
18210,9,　　(旧 364 丸岡町)
18210,9,　　(旧 365 春江町)
18210,9,　　(旧 366 坂井町)
18320,c,吉田郡
18322,3,永平寺町
18322,9,　　(旧 321 松岡町)
18322,9,　　(旧 322 永平寺町)
18322,9,　　(旧 323 上志比村)
18380,c,今立郡
18382,3,池田町
18400,c,南条郡
18404,3,南越前町
18404,9,　　(旧 401 南条町)
18404,9,　　(旧 402 今庄町)
18404,9,　　(旧 403 河野村)
18420,c,丹生郡
18423,3,越前町
18423,9,　　(旧 421 朝日町)
18423,9,　　(旧 422 宮崎村)
18423,9,　　(旧 423 越前町)
18423,9,　　(旧 425 織田町)
18440,c,三方郡
18442,3,美浜町
18480,c,大飯郡
18481,3,高浜町
18483,3,おおい町
18483,9,　　(旧 462 名田庄村)
18483,9,　　(旧 482 大飯町)
18500,c,三方上中郡
18501,3,若狭町
18501,9,　　(旧 441 三方町)
18501,9,　　(旧 461 上中町)
19000,a,山梨県
19001,b,市部
19002,b,郡部
19201,2,甲府市
19201,9,　　(旧 201 甲府市)
19201,9,　　(旧 326 中道町)
19201,9,　　(旧 341 上九一色村（北部）)
19202,2,富士吉田市
19204,2,都留市
19205,2,山梨市
19205,9,　　(旧 205 山梨市)
19205,9,　　(旧 302 牧丘町)
19205,9,　　(旧 303 三富村)
19206,2,大月市
19207,2,韮崎市
19208,2,南アルプス市
19208,9,　　(旧 386 八田村)
19208,9,　　(旧 387 白根町)
19208,9,　　(旧 388 芦安村)
19208,9,　　(旧 389 若草町)
19208,9,　　(旧 390 櫛形町)
19208,9,　　(旧 391 甲西町)
19209,2,北杜市
19209,9,　　(旧 402 明野村)
19209,9,　　(旧 403 須玉町)
19209,9,　　(旧 404 高根町)
19209,9,　　(旧 405 長坂町)
19209,9,　　(旧 406 大泉村)
19209,9,　　(旧 407 小淵沢町)
19209,9,　　(旧 408 白州町)
19209,9,　　(旧 409 武川村)
19210,2,甲斐市
19210,9,　　(旧 381 竜王町)
19210,9,　　(旧 382 敷島町)
19210,9,　　(旧 401 双葉町)
19211,2,笛吹市
19211,9,　　(旧 301 春日居町)
19211,9,　　(旧 321 石和町)
19211,9,　　(旧 322 御坂町)
19211,9,　　(旧 323 一宮町)
19211,9,　　(旧 324 八代町)
19211,9,　　(旧 325 境川村)
19211,9,　　(旧 327 芦川村)
19212,2,上野原市
19212,9,　　(旧 421 秋山村)
19212,9,　　(旧 441 上野原町)
19213,2,甲州市
19213,9,　　(旧 203 塩山市)
19213,9,　　(旧 304 勝沼町)
19213,9,　　(旧 305 大和村)
19214,2,中央市
19214,9,　　(旧 328 豊富村)
19214,9,　　(旧 383 玉穂町)
19214,9,　　(旧 385 田富町)
19340,c,西八代郡
19346,3,市川三郷町
19346,9,　　(旧 342 三珠町)
19346,9,　　(旧 343 市川大門町)
19346,9,　　(旧 344 六郷町)
19360,c,南巨摩郡
19364,3,早川町
19365,3,身延町
19365,9,　　(旧 345 下部町)
19365,9,　　(旧 363 中富町)
19365,9,　　(旧 365 身延町)
19366,3,南部町
19366,9,　　(旧 366 南部町)
19366,9,　　(旧 367 富沢町)
19368,3,富士川町
19368,9,　　(旧 361 増穂町)
19368,9,　　(旧 362 鰍沢町)
19380,c,中巨摩郡
19384,3,昭和町
19420,c,南都留郡
19422,3,道志村
19423,3,西桂町
19424,3,忍野村
19425,3,山中湖村
19429,3,鳴沢村
19430,3,富士河口湖町
19430,9,　　(旧 341 上九一色村(南部))
19430,9,　　(旧 426 河口湖町)
19430,9,　　(旧 427 勝山村)
19430,9,　　(旧 428 足和田村)
19440,c,北都留郡
19442,3,小菅村
19443,3,丹波山村
20000,a,長野県
20001,b,市部
20002,b,郡部
20201,2,長野市
20201,9,　　(旧 201 長野市)
20201,9,　　(旧 502 大岡村)
20201,9,　　(旧 581 信州新町)
20201,9,　　(旧 582 豊野町)
20201,9,　　(旧 586 戸隠村)
20201,9,　　(旧 587 鬼無里村)
20201,9,　　(旧 589 中条村)
20202,2,松本市
20202,9,　　(旧 202 松本市)
20202,9,　　(旧 443 四賀村)
20202,9,　　(旧 449 波田町)
20202,9,　　(旧 463 奈川村)
20202,9,　　(旧 464 安曇村)
20202,9,　　(旧 465 梓川村)
20203,2,上田市
20203,9,　　(旧 203 上田市)
20203,9,　　(旧 341 丸子町)
20203,9,　　(旧 345 真田町)
20203,9,　　(旧 346 武石村)
20204,2,岡谷市
20205,2,飯田市
20205,9,　　(旧 205 飯田市)
20205,9,　　(旧 418 上村)
20205,9,　　(旧 419 南信濃村)
20206,2,諏訪市
20207,2,須坂市
20208,2,小諸市
20209,2,伊那市
20209,9,　　(旧 209 伊那市)
20209,9,　　(旧 381 高遠町)
20209,9,　　(旧 387 長谷村)
20210,2,駒ヶ根市
20211,2,中野市
20211,9,　　(旧 211 中野市)
20211,9,　　(旧 601 豊田村)
20212,2,大町市
20212,9,　　(旧 212 大町市)
20212,9,　　(旧 483 八坂村)
20212,9,　　(旧 484 美麻村)
20213,2,飯山市
20214,2,茅野市
20215,2,塩尻市
20215,9,　　(旧 215 塩尻市)
20215,9,　　(旧 424 楢川村)
20217,2,佐久市
20217,9,　　(旧 217 佐久市)
20217,9,　　(旧 301 臼田町)
20217,9,　　(旧 322 望月町)
20217,9,　　(旧 325 浅科村)
20218,2,千曲市
20218,9,　　(旧 216 更埴市)
20218,9,　　(旧 501 上山田町)
20218,9,　　(旧 522 戸倉町)
20219,2,東御市
20219,9,　　(旧 326 北御牧村)
20219,9,　　(旧 343 東部町)
20220,2,安曇野市
20220,9,　　(旧 441 明科町)
20220,9,　　(旧 461 豊科町)
20220,9,　　(旧 462 穂高町)
20220,9,　　(旧 466 三郷村)
20220,9,　　(旧 467 堀金村)
20300,c,南佐久郡
20303,3,小海町
20304,3,川上村
20305,3,南牧村
20306,3,南相木村
20307,3,北相木村
20309,3,佐久穂町
20309,9,　　(旧 302 佐久町)
20309,9,　　(旧 308 八千穂村)
20320,c,北佐久郡
20321,3,軽井沢町
20323,3,御代田町
20324,3,立科町
20340,c,小県郡
20349,3,青木村
20350,3,長和町
20350,9,　　(旧 342 長門町)
20350,9,　　(旧 347 和田村)
20360,c,諏訪郡
20361,3,下諏訪町
20362,3,富士見町
20363,3,原村
20380,c,上伊那郡
20382,3,辰野町
20383,3,箕輪町
20384,3,飯島町
20385,3,南箕輪村
20386,3,中川村
20388,3,宮田村
20400,c,下伊那郡
20402,3,松川町
20403,3,高森町
20404,3,阿南町
20407,3,阿智村
20407,9,　　(旧 406 清内路村)
20407,9,　　(旧 407 阿智村)
20407,9,　　(旧 408 浪合村)
20409,3,平谷村
20410,3,根羽村
20411,3,下條村
20412,3,売木村
20413,3,天龍村
20414,3,泰阜村
